Name,gdd,Mole1,C-C,C=C,C:N,C:C,C:S,C-H,C-Si,N:S,H-Si,H-N,C:O,C-N,C/C,N-O,N=O,C-O,C=O,C-F,O=S,C-S,N:N,H-O,C#N,C=N,N-N,B-C,C#C,C=S,N:O,B-F,B-N,C/N,Br-C,B-O,N/N,C-Cl,C/O,C\\C,N-S,B-H,N=N,N=S,O-S,H/N,C\\N,H-S,N/O,N\\N,N\\O,C/S,C\\O,N#N,tot_num,HBA,HBD,mui,MaxPC,minPC,weight
molecule4770,315,Cc1cc(N)c[nH]1,1,0,2,3,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,75.3668950253496,0.165649542902119,0.165649542902119,96.133
molecule4769,320,CC1=NNCC=C1,3,1,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.183616085472751,0.183616085472751,96.133
molecule4768,318,CC1=C[C@H](O)CC1,5,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,70.6178740694522,0.210910296970227,0.210910296970227,98.1449999999999
molecule4767,326,NC1CN(C=O)C1,2,0,0,0,0,6,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.209314476577955,0.209314476577955,100.121
molecule4766,334,C=C[C@H]1CC(=O)O1,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.310006797144676,0.310006797144676,98.101
molecule4765,312,NC[C@H]1C=CCC1,5,1,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.118403440361174,0.118403440361174,97.1609999999999
molecule4764,329,C=NN1C[C@@H]1C,2,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,78.1198678011681,0.077165844363526,0.077165844363526,84.122
molecule4763,319,CC(C)=C/C=N/O,2,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,2,1,72.8795508155063,0.329560659427364,0.329560659427364,99.133
molecule4762,330,C[C@H]1O[C@H](C)C1=O,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,75.3668950253496,0.189132205298838,0.189132205298838,100.117
molecule4761,325,CC(=O)[C@H]1N[C@@H]1C,4,0,0,0,0,8,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,72.8795508155063,0.147771494448381,0.147771494448381,99.133
molecule4760,324,Cc1occc1N,1,0,0,3,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.156334057772871,0.156334057772871,97.117
molecule4759,321,C=C(C)C(=O)CC,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.157212234889431,0.157212234889431,98.1449999999999
molecule4758,326,Cc1cnc(C)o1,2,0,2,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,78.1198678011681,0.190690502584282,0.190690502584282,97.117
molecule4757,315,C1N[C@H]1C[C@H]1CN1,4,0,0,0,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,70.6178740694522,0.122591028542179,0.122591028542179,98.1489999999999
molecule4756,325,CC(=O)[C@H]1CCN1,4,0,0,0,0,8,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,72.8795508155063,0.146225773891488,0.146225773891488,99.133
molecule4755,314,CC1(CN)CCC1,6,0,0,0,0,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,64.8951858443497,0.118402300308413,0.118402300308413,99.1769999999999
molecule4754,327,C=C[C@H](O)[C@H]1CO1,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.211047813670452,0.211047813670452,100.117
molecule4753,307,CCCCN(C)C,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,61.7572976694652,0.043032739026694,0.043032739026694,101.193
molecule4752,321,C=C[C@H](O)/C=N/N,1,1,0,0,0,5,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,75.3668950253496,0.211457755371381,0.211457755371381,100.121
molecule4751,323,CC1(C)OC[C@@H]1N,4,0,0,0,0,9,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,68.5498289706574,0.11883870528362,0.11883870528362,101.149
molecule4750,310,CCC/N=C/NC,2,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,66.6493941117554,0.160609370691196,0.160609370691196,100.165
molecule4749,308,CCC[C@@H](C)CC,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,60.3461549419749,0.02997446406404,0.02997446406404,100.205
molecule4748,330,CCc1cocn1,2,0,2,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,78.1198678011681,0.180197026742035,0.180197026742035,97.117
molecule4747,319,C=C1CO[C@@H](C)C1,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.067841303816847,0.067841303816847,98.145
molecule4746,321,N[C@H]1CCNC1,3,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,72.8795508155063,0.122257271094396,0.122257271094396,86.1379999999999
molecule4745,317,C=CC/C=C/C=O,1,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.142029327171691,0.142029327171691,96.1289999999999
molecule4744,327,N#CC1=CNCC1,3,1,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,81.1890640794916,0.159507141385975,0.159507141385975,94.117
molecule4743,323,O=CNC[C@H]1CN1,2,0,0,0,0,6,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,75.3668950253496,0.206678394101216,0.206678394101216,100.121
molecule4742,331,C[C@H]1C[C@@H]1C,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,75.3668950253496,0.030269246245556,0.030269246245556,70.135
molecule4741,306,C#CC#C/C=C/C,1,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,81.1890640794916,0.124913461800875,0.105833301365402,90.125
molecule4740,317,CO[C@@H](C)C(C)C,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,63.2694479323461,0.060290991161888,0.060290991161888,102.177
molecule4739,318,Cc1nscc1O,1,0,1,2,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,84.6396444411312,0.293241708929656,0.293241708929656,115.157
molecule4738,322,CN1C[C@@H]1CC#N,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,75.3668950253496,0.063823285590955,0.063823285590955,96.133
molecule4737,323,[H]/N=C\N(C)CC,1,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.188743219900104,0.188743219900104,86.1379999999999
molecule4736,335,C/C=C/CO,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,81.1890640794916,0.210498561543543,0.210498561543543,72.107
molecule4735,324,C#C[C@H](O)CC,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,78.1198678011681,0.21186199320859,0.21186199320859,84.118
molecule4734,319,C=C[C@H]1CN1C,2,1,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.058667254940525,0.058667254940525,83.134
molecule4733,325,OCCC[C@H]1CO1,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,70.6178740694522,0.210036552368602,0.210036552368602,102.133
molecule4732,321,C[C@H]1C[C@@H]1CC=O,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.119777212603783,0.119777212603783,98.1449999999999
molecule4731,345,O=C1CC=CN1,2,1,0,0,0,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,88.5572010964053,0.227263692188386,0.227263692188386,83.09
molecule4730,344,C1=COC=CC1,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,84.6396444411312,0.10397375813518,0.10397375813518,82.102
molecule4729,320,C=C(C)C[C@@H](C)O,4,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,66.6493941117554,0.21044639898704,0.21044639898704,100.161
molecule4728,334,C=CC(=O)CC,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,78.1198678011681,0.154323533626785,0.154323533626785,84.118
molecule4727,320,C#C/C=N/N1CC1,1,0,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.124260731975581,0.124260731975581,94.117
molecule4726,319,C#C[C@H]1OC[C@@H]1N,3,0,0,0,0,5,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.134780131437148,0.134780131437148,97.117
molecule4725,319,Cc1sncc1O,1,0,1,2,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,84.6396444411312,0.293241505748916,0.293241505748916,115.157
molecule4724,322,CCN/N=C/C=O,1,0,0,0,0,7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,75.3668950253496,0.183193413078472,0.183193413078472,100.121
molecule4723,313,[H]/N=C(/N)CC#CC,3,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,2,75.3668950253496,0.18906353309776,0.18906353309776,96.133
molecule4722,340,O/N=C1\C=CCO1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,3,1,84.6396444411312,0.329721159412963,0.329721159412963,99.089
molecule4721,321,CCC1(CC)CO1,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,66.6493941117554,0.091091770504791,0.091091770504791,100.161
molecule4720,323,C=CN(C)/C=N/O,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,2,1,75.3668950253496,0.329624959667158,0.329624959667158,100.121
molecule4719,314,[H]/N=C\N/C(C)=C/C,1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,1,2,70.6178740694522,0.188749392481749,0.188749392481749,98.1489999999999
molecule4718,331,C1=NOCCCN1,2,0,0,0,0,7,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,75.3668950253496,0.161089945465965,0.161089945465965,100.121
molecule4717,316,CC1C=CCC=C1,5,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,70.6178740694522,0.057878437800816,0.057878437800816,94.1569999999999
molecule4716,317,C[C@H]1CC=CCN1,4,1,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.12278672691383,0.12278672691383,97.1609999999999
molecule4715,324,C=C1C=COCC1,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.103670626294892,0.103670626294892,96.1289999999999
molecule4714,308,C=CCCC1CC1,6,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,66.6493941117554,0.056959780609112,0.056959780609112,96.1729999999999
molecule4713,319,CCC#C/C=N/O,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,1,78.1198678011681,0.329586913958984,0.329586913958984,97.117
molecule4712,322,CC/C(=N/N)OC,1,0,0,0,0,8,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,1,70.6178740694522,0.204390090391266,0.204390090391266,102.137
molecule4711,315,C[C@H]1CNC[C@@H]1N,4,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,66.6493941117554,0.12226896911468,0.12226896911468,100.165
molecule4710,317,CC1CCCCC1,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,63.2694479323461,0.029984783225449,0.029984783225449,98.1889999999999
molecule4709,327,N#C[C@H]1C[C@@H]1CO,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.210051897822654,0.210051897822654,97.117
molecule4708,319,CN[C@@H]1[C@@H](O)[C@@H]1C,4,0,0,0,0,9,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,68.5498289706574,0.21054271321727,0.21054271321727,101.149
molecule4707,323,CC(C)=CCO,3,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.210498781016506,0.210498781016506,86.134
molecule4706,328,O[C@H]1CCNC1,3,0,0,0,0,7,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,75.3668950253496,0.210512974520349,0.210512974520349,87.122
molecule4705,317,Cc1c[s+]c([O-])[nH]1,1,0,2,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,84.6396444411312,0.246109378400318,0.246109378400318,115.157
molecule4704,316,C[C@]12CC[C@H](C1)N2,6,0,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.123018613768369,0.123018613768369,97.1609999999999
molecule4703,325,CNc1ccco1,0,0,0,3,0,6,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.191846614207557,0.191846614207557,97.117
molecule4702,330,[H]/N=C\N(C=O)CC,1,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.214308926406586,0.214308926406586,100.121
molecule4701,320,C[C@H]1C=CNC=N1,2,1,0,0,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.166806164737437,0.166806164737437,96.133
molecule4700,317,C/C=N/OC(C)C,2,0,0,0,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,2,0,68.5498289706574,0.121499272355207,0.121499272355207,101.149
molecule4699,312,CC(C)CC1CC1,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,63.2694479323461,0.030278237006843,0.030278237006843,98.1889999999999
molecule4698,327,NCC1COC1,3,0,0,0,0,7,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.118394019492516,0.118394019492516,87.1219999999999
molecule4697,339,N#CC1=COCC1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,84.6396444411312,0.104759171554246,0.104759171554246,95.101
molecule4696,323,C#CCCOC,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,78.1198678011681,0.123826231610287,0.123826231610287,84.118
molecule4695,331,C=NN1C[C@@H]1C=O,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,81.1890640794916,0.145501171054968,0.145501171054968,98.105
molecule4694,320,CCC[C@@H](O)CO,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,66.6493941117554,0.21056437543762,0.21056437543762,104.149
molecule4693,329,CCCOC,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.056628859297896,0.056628859297896,74.123
molecule4692,321,C[C@H]1C=C[C@H]2CN12,4,1,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,72.8795508155063,0.059015018681512,0.059015018681512,95.1449999999999
molecule4691,315,Cn1ccc(N)c1,0,0,2,3,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.156267673525595,0.156267673525595,96.133
molecule4690,321,C[C@H]1C=CCOC1,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.064734732358372,0.064734732358372,98.1449999999999
molecule4689,317,C=Cc1cc[nH]c1,1,1,2,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,78.1198678011681,0.165332629651672,0.165332629651672,93.129
molecule4688,319,COCCCOC,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,66.6493941117554,0.056728260439211,0.056728260439211,104.149
molecule4687,313,Nc1csc(O)c1,0,0,0,3,2,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,84.6396444411312,0.294040291344356,0.294040291344356,115.157
molecule4686,321,[H]/N=C(/C)NCC,1,0,0,0,0,8,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,2,72.8795508155063,0.189024336474635,0.189024336474635,86.1379999999999
